,N,P,K,temperature,humidity,ph,rainfall,soil_type,label
18314,51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,1,blackgram
18315,36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,1,blackgram
18316,59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,1,blackgram
18317,50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,1,blackgram
18318,30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,1,blackgram
18319,20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,1,blackgram
18320,58,71,15,27.82592799,67.5861883,6.919243702,74.01229707,1,blackgram
18321,25,71,24,28.49538735,60.44848407,7.187721818,74.91559514,1,blackgram
18322,52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,1,blackgram
18323,40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,1,blackgram
18324,20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,1,blackgram
18325,48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,1,blackgram
18326,49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,1,blackgram
18327,48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,1,blackgram
18328,32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,1,blackgram
18329,21,63,22,25.09737391,67.72837887,6.859409487,74.61649888,1,blackgram
18330,20,72,19,32.47648301,64.34848735,7.397190844,65.820457,1,blackgram
18331,25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,1,blackgram
18332,41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,1,blackgram
18333,53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,1,blackgram
18334,39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,1,blackgram
18335,25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,1,blackgram
18336,21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,1,blackgram
18337,57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,1,blackgram
18338,56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,1,blackgram
18339,49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,1,blackgram
18340,24,80,19,29.67892453,69.0854554,6.808041722,65.66436565,1,blackgram
18341,49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,1,blackgram
18342,28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,1,blackgram
18343,55,78,21,33.39438752,62.93692886,6.602888249,63.57445989,1,blackgram
18344,50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,1,blackgram
18345,34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,1,blackgram
18346,20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,1,blackgram
18347,55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,1,blackgram
18348,23,70,15,34.6008247,63.11296779,7.403623355,60.41790253,1,blackgram
18349,53,74,15,29.43463808,64.94329356,7.517097,72.17818157,1,blackgram
18350,26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,1,blackgram
18351,33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,1,blackgram
18352,37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,1,blackgram
18353,33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,1,blackgram
18354,22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,1,blackgram
18355,20,68,17,30.11873003,60.11680815,6.578714843,71.72980375,1,blackgram
18356,43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,1,blackgram
18357,44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,1,blackgram
18358,34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,1,blackgram
18359,21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,1,blackgram
18360,25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,1,blackgram
18361,41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,1,blackgram
18362,28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,1,blackgram
18363,35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,1,blackgram
18364,52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,1,blackgram
18365,58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,1,blackgram
18366,34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,1,blackgram
18367,52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,1,blackgram
18368,23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,1,blackgram
18369,42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,1,blackgram
18370,37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,1,blackgram
18371,44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,1,blackgram
18372,21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,1,blackgram
18373,56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,1,blackgram
18374,29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,1,blackgram
18375,43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,1,blackgram
18376,55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,1,blackgram
18377,44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,1,blackgram
18378,29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,1,blackgram
18379,47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,1,blackgram
18380,40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,1,blackgram
18381,58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,1,blackgram
18382,41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,1,blackgram
18383,58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,1,blackgram
18384,27,62,24,28.63005477,66.770943,7.353876754,62.2737345,1,blackgram
18385,27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,1,blackgram
18386,52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,1,blackgram
18387,44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,1,blackgram
18388,21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,1,blackgram
18389,60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,1,blackgram
18390,33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,1,blackgram
18391,59,58,17,28.546224,66.31394098,7.368318809,62.83469851,1,blackgram
18392,29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,1,blackgram
18393,59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,1,blackgram
18394,29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,1,blackgram
18395,58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,1,blackgram
18396,55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,1,blackgram
18397,42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,1,blackgram
18398,44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,1,blackgram
18399,38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,1,blackgram
18400,32,76,15,28.05153602,63.49802189,7.604110177,43.35795377,1,lentil
18401,13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,1,lentil
18402,38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,1,lentil
18403,11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,1,lentil
18404,37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,1,lentil
18405,29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,1,lentil
18406,2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,1,lentil
18407,6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,1,lentil
18408,13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,1,lentil
18409,8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,1,lentil
18410,6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,1,lentil
18411,2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,1,lentil
18412,3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,1,lentil
18413,27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,1,lentil
18414,39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,1,lentil
18415,40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,1,lentil
18416,37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,1,lentil
18417,31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,1,lentil
18418,22,67,22,29.03017561,64.49166566,7.475926645,54.9393771,1,lentil
18419,3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,1,lentil
18420,4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,1,lentil
18421,13,61,24,18.29783597,69.6897615,7.629910253,49.39111479,1,lentil
18422,12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,1,lentil
18423,4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,1,lentil
18424,9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,1,lentil
18425,18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,1,lentil
18426,32,56,18,20.0467711,65.84395319,7.135251532,46.05333124,1,lentil
18427,6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,1,lentil
18428,15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,1,lentil
18429,0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,1,lentil
18430,30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,1,lentil
18431,3,63,16,24.38041875,61.18458224,6.868881708,53.13946695,1,lentil
18432,2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,1,lentil
18433,10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,1,lentil
18434,14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,1,lentil
18435,39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,1,lentil
18436,19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,1,lentil
18437,18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,1,lentil
18438,31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,1,lentil
18439,28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,1,lentil
18440,5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,1,lentil
18441,16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,1,lentil
18442,34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,1,lentil
18443,14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,1,lentil
18444,22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,1,lentil
18445,24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,1,lentil
18446,2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,1,lentil
18447,26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,1,lentil
18448,27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,1,lentil
18449,24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,1,lentil
18450,13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,1,lentil
18451,6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,1,lentil
18452,12,58,23,21.74600081,63.39503184,6.765091462,50.43306085,1,lentil
18453,32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,1,lentil
18454,6,68,18,24.388717,62.50453062,6.711341147,47.26052494,1,lentil
18455,10,79,20,24.98287462,66.895409,6.379881442,38.21370568,1,lentil
18456,38,77,22,28.234829,69.3159965,6.313284268,35.36831423,1,lentil
18457,17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,1,lentil
18458,26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,1,lentil
18459,23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,1,lentil
18460,32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,1,lentil
18461,19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,1,lentil
18462,22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,1,lentil
18463,28,69,16,29.77013109,66.29327012,6.547361618,35.69674138,1,lentil
18464,1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,1,lentil
18465,12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,1,lentil
18466,36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,1,lentil
18467,28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,1,lentil
18468,12,71,19,24.91079638,60.71367427,7.142611056,42.19740397,1,lentil
18469,22,68,16,27.70496805,63.20915034,7.74672376,37.46160727,1,lentil
18470,26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,1,lentil
18471,16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,1,lentil
18472,14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,1,lentil
18473,33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,1,lentil
18474,21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,1,lentil
18475,0,69,21,25.86928193,61.88321072,7.072923306,36.68284038,1,lentil
18476,10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,1,lentil
18477,30,61,18,27.14911056,67.02664337,6.157782589,52.50812701,1,lentil
18478,0,74,17,23.33375853,64.50515776,7.240988401,47.01510708,1,lentil
18479,35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,1,lentil
18480,7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,1,lentil
18481,9,56,17,26.13708256,66.7729209,6.261937875,46.48280681,1,lentil
18482,14,74,15,27.99990346,65.57653373,6.493036868,49.94043064,1,lentil
18483,14,76,20,29.05941162,62.10652364,7.042474679,36.5011366,1,lentil
18484,36,65,16,25.71269843,64.1123333,7.692013657,50.17067771,1,lentil
18485,28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,1,lentil
18486,28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,1,lentil
18487,40,61,22,20.94981756,65.8108757,7.002216044,44.23913012,1,lentil
18488,10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,1,lentil
18489,12,80,19,21.91041045,65.21662467,5.962001484,36.10211371,1,lentil
18490,37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,1,lentil
18491,0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,1,lentil
18492,7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,1,lentil
18493,10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,1,lentil
18494,39,70,15,20.76774783,63.90164154,6.366355781,47.9271552,1,lentil
18495,26,56,22,23.05276444,60.424786,7.011121216,52.60285259,1,lentil
18496,9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,1,lentil
18497,4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,1,lentil
18498,34,73,15,20.97195263,63.83179889,7.630424083,53.10207889,1,lentil
18499,33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,1,lentil
18500,2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,2,pomegranate
18501,6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,2,pomegranate
18502,8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,2,pomegranate
18503,37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,2,pomegranate
18504,0,27,38,22.44581266,89.90147027,6.738016221,109.3905998,2,pomegranate
18505,31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,2,pomegranate
18506,21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,2,pomegranate
18507,6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,2,pomegranate
18508,25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,2,pomegranate
18509,15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,2,pomegranate
18510,14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,2,pomegranate
18511,16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,2,pomegranate
18512,36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,2,pomegranate
18513,4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,2,pomegranate
18514,29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,2,pomegranate
18515,16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,2,pomegranate
18516,18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,2,pomegranate
18517,11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,2,pomegranate
18518,5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,2,pomegranate
18519,18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,2,pomegranate
18520,9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,2,pomegranate
18521,40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,2,pomegranate
18522,22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,2,pomegranate
18523,9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,2,pomegranate
18524,12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,2,pomegranate
18525,0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,2,pomegranate
18526,2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,2,pomegranate
18527,28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,2,pomegranate
18528,8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,2,pomegranate
18529,29,16,36,19.81069447,88.92944254,5.740338002,102.860084,2,pomegranate
18530,17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,2,pomegranate
18531,34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,2,pomegranate
18532,21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,2,pomegranate
18533,25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,2,pomegranate
18534,8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,2,pomegranate
18535,26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,2,pomegranate
18536,4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,2,pomegranate
18537,36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,2,pomegranate
18538,5,24,40,24.692258,93.87030088,6.297907579,104.6735454,2,pomegranate
18539,19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,2,pomegranate
18540,39,30,38,20.12644921,87.59629625,6.965156738,108.065579,2,pomegranate
18541,5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,2,pomegranate
18542,4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,2,pomegranate
18543,38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,2,pomegranate
18544,37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,2,pomegranate
18545,9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,2,pomegranate
18546,29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,2,pomegranate
18547,5,21,38,22.43377991,90.3396556,6.107054808,112.459697,2,pomegranate
18548,22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,2,pomegranate
18549,4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,2,pomegranate
18550,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,2,pomegranate
18551,29,21,45,23.40981539,93.13277,6.749260456,105.2240743,2,pomegranate
18552,23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,2,pomegranate
18553,13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,2,pomegranate
18554,5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,2,pomegranate
18555,27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,2,pomegranate
18556,7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,2,pomegranate
18557,12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,2,pomegranate
18558,4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,2,pomegranate
18559,3,9,45,23.89162561,89.61850203,6.535244251,104.617522,2,pomegranate
18560,1,27,36,23.98598756,93.34236582,5.684995235,104.991282,2,pomegranate
18561,23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,2,pomegranate
18562,24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,2,pomegranate
18563,13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,2,pomegranate
18564,40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,2,pomegranate
18565,21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,2,pomegranate
18566,3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,2,pomegranate
18567,40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,2,pomegranate
18568,14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,2,pomegranate
18569,38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,2,pomegranate
18570,34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,2,pomegranate
18571,32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,2,pomegranate
18572,18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,2,pomegranate
18573,8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,2,pomegranate
18574,15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,2,pomegranate
18575,0,5,36,24.35193812,90.88612388,6.152906502,105.529185,2,pomegranate
